ano_compra;"nome_instituicao";"esfera";"cnpj_instituicao";"municipio_instituicao";"uf";compra;insercao;codigo_br;"descricao_catmat";"unidade_fornecimento";"generico";"anvisa";"modalidade_compra";"tipo_compra";capacidade;"unidade_medida";"unidade_fornecimento_capacidade";"cnpj_fornecedor";"fornecedor";"cnpj_fabricante";"fabricante";qtd_itens_comprados;preco_unitario;preco_total
"2026";"FUNDO MUNICIPAL DE SAUDE DE RIO BANANAL";"MUNICIPAL";"11.429.173/0001-46";"RIO BANANAL";"ES";"07/01/2026";"11/02/2026";"268370";"ACICLOVIR, DOSAGEM:200 MG";"COMPRIMIDO";"S";"1438101810057";"Registro de Preços";"ADMINISTRATIVA";;;"COMPRIMIDO";"02.537.890/0001-09";"COFARMINAS COMERCIO DE PRODUTOS FARMACEUTICOS LTDA";"02.814.497/0001-07";"CIMED INDUSTRIA S.A.";"6000";"0.19";"1140.0"
"2026";"FUNDO MUNICIPAL DE SAUDE DE RIO BANANAL";"MUNICIPAL";"11.429.173/0001-46";"RIO BANANAL";"ES";"07/01/2026";"11/02/2026";"267777";"PARACETAMOL, DOSAGEM SOLUÇÃO ORAL:200 MG/ML, APRESENTAÇÃO:SOLUÇÃO ORAL";"FRASCO";"N";"1384100030012";"Registro de Preços";"ADMINISTRATIVA";"15.0";"ML";"FRASCO 15.00 ML";"02.520.829/0001-40";"DIMASTER - COMERCIO DE PRODUTOS HOSPITALARES LTDA.";"02.456.955/0001-83";"NATULAB LABORATORIO S.A";"1200";"1.2";"1440.0"
"2026";"FUNDO MUNICIPAL DE SAUDE DE RIO BANANAL";"MUNICIPAL";"11.429.173/0001-46";"RIO BANANAL";"ES";"07/01/2026";"11/02/2026";"398689";"LEVODOPA, COMPOSIÇÃO:ASSOCIADO À BENSERAZIDA, CONCENTRAÇÃO:100MG + 25 MG, FORMA FARMACEUTICA:LIBERAÇÃO PROLONGADA";"CÁPSULA";"N";"1010000640071";"Registro de Preços";"ADMINISTRATIVA";;;"CÁPSULA";"10.447.355/0001-87";"VIVA FARMACEUTICA SA";"33.009.945/0001-23";"PRODUTOS ROCHE QUIMICOS E FARMACEUTICOS S A";"4000";"1.92";"7680.0"
"2026";"FUNDO MUNICIPAL DE SAUDE DE RIO BANANAL";"MUNICIPAL";"11.429.173/0001-46";"RIO BANANAL";"ES";"07/01/2026";"11/02/2026";"270495";"COLAGENASE, APRESENTAÇÃO:ASSOCIADA COM CLORANFENICOL, CONCENTRAÇÃO:0,6UI + 1%, USO:POMADA";"BISNAGA";"N";"1055302590032";"Registro de Preços";"ADMINISTRATIVA";"30.0";"G";"BISNAGA 30.00 G";"10.447.355/0001-87";"VIVA FARMACEUTICA SA";"56.998.701/0001-16";"ABBOTT LABORATORIOS DO BRASIL LTDA";"800";"14.35";"11480.0"
"2026";"FUNDO MUNICIPAL DE SAUDE DE RIO BANANAL";"MUNICIPAL";"11.429.173/0001-46";"RIO BANANAL";"ES";"07/01/2026";"11/02/2026";"268521";"ROCURÔNIO BROMETO, DOSAGEM:10 MG/ML, INDICAÇÃO:SOLUÇÃO INJETÁVEL";"FRASCO";"S";"1004310100095";"Registro de Preços";"ADMINISTRATIVA";"5.0";"ML";"FRASCO 5.00 ML";"23.864.942/0001-13";"UNIQUE DISTRIBUIDORA DE MEDICAMENTOS LTDA";"61.190.096/0001-92";"EUROFARMA LABORATORIOS S.A.";"50";"16.0";"800.0"
"2026";"FUNDO MUNICIPAL DE SAUDE DE RIO BANANAL";"MUNICIPAL";"11.429.173/0001-46";"RIO BANANAL";"ES";"07/01/2026";"11/02/2026";"365542";"BENZILPENICILINA, COMPOSIÇÃO:BENZATINA, CONCENTRAÇÃO:300.000 UI/ML, FORMA FARMACEUTICA:SUSPENSÃO INJETÁVEL";"FRASCO";"N";"1004306860064";"Registro de Preços";"ADMINISTRATIVA";"4.0";"ML";"FRASCO 4.00 ML";"23.864.942/0001-13";"UNIQUE DISTRIBUIDORA DE MEDICAMENTOS LTDA";"61.190.096/0001-92";"EUROFARMA LABORATORIOS S.A.";"1600";"6.0";"9600.0"
"2026";"FUNDO MUNICIPAL DE SAUDE DE RIO BANANAL";"MUNICIPAL";"11.429.173/0001-46";"RIO BANANAL";"ES";"07/01/2026";"11/02/2026";"448616";"HIDRÓXIDO DE FERRO III, CONCENTRAÇÃO:20 MG/ML, FORMA FARMACEUTICA:SOLUÇÃO INJETÁVEL";"AMPOLA";"N";"1640000130039";"Registro de Preços";"ADMINISTRATIVA";"5.0";"ML";"AMPOLA 5.00 ML";"23.864.942/0001-13";"UNIQUE DISTRIBUIDORA DE MEDICAMENTOS LTDA";"05.155.425/0001-93";"VASCONCELOS INDUSTRIA FARMACEUTICA E COMERCIO LTDA";"300";"9.34";"2802.0"
"2026";"FUNDO MUNICIPAL DE SAUDE DE RIO BANANAL";"MUNICIPAL";"11.429.173/0001-46";"RIO BANANAL";"ES";"07/01/2026";"11/02/2026";"442703";"CEFTRIAXONA SÓDICA, CONCENTRAÇÃO:500 MG, FORMA FARMACEUTICA:PÓ P/ SOLUÇÃO INJETÁVEL";"FRASCO-AMPOLA";"N";"1004314220011";"Registro de Preços";"ADMINISTRATIVA";;;"FRASCO-AMPOLA";"23.864.942/0001-13";"UNIQUE DISTRIBUIDORA DE MEDICAMENTOS LTDA";"61.190.096/0001-92";"EUROFARMA LABORATORIOS S.A.";"100";"9.0";"900.0"
"2026";"FUNDO MUNICIPAL DE SAUDE DE RIO BANANAL";"MUNICIPAL";"11.429.173/0001-46";"RIO BANANAL";"ES";"07/01/2026";"11/02/2026";"268488";"MEROPENEM, DOSAGEM:1 G, APRESENTAÇÃO:INJETÁVEL";"FRASCO-AMPOLA";"S";"1004300340077";"Registro de Preços";"ADMINISTRATIVA";;;"FRASCO-AMPOLA";"23.864.942/0001-13";"UNIQUE DISTRIBUIDORA DE MEDICAMENTOS LTDA";"61.190.096/0001-92";"EUROFARMA LABORATORIOS S.A.";"800";"14.0";"11200.0"
"2026";"FUNDO MUNICIPAL DE SAUDE DE RIO BANANAL";"MUNICIPAL";"11.429.173/0001-46";"RIO BANANAL";"ES";"07/01/2026";"11/02/2026";"268252";"DIPIRONA SÓDICA, DOSAGEM:500 MG/ML, APRESENTAÇÃO:SOLUÇÃO INJETÁVEL";"AMPOLA";"N";"1018600120021";"Registro de Preços";"ADMINISTRATIVA";"2.0";"ML";"AMPOLA 2.00 ML";"04.099.395/0001-82";"SANTISA LABORATORIO FARMACEUTICO S.A";"04.099.395/0001-82";"SANTISA LABORATORIO FARMACEUTICO S.A";"30000";"0.5";"15000.0"
"2026";"FUNDO MUNICIPAL DE SAUDE DE RIO BANANAL";"MUNICIPAL";"11.429.173/0001-46";"RIO BANANAL";"ES";"07/01/2026";"11/02/2026";"322233";"ÁCIDO VALPRÓICO, DOSAGEM:576 MG";"COMPRIMIDO";"S";"1097402580034";"Registro de Preços";"ADMINISTRATIVA";;;"COMPRIMIDO";"10.447.355/0001-87";"VIVA FARMACEUTICA SA";"49.475.833/0001-06";"BIOLAB SANUS FARMACEUTICA LTDA";"30000";"0.58";"17400.0"
"2026";"FUNDO MUNICIPAL DE SAUDE DE RIO BANANAL";"MUNICIPAL";"11.429.173/0001-46";"RIO BANANAL";"ES";"07/01/2026";"11/02/2026";"279269";"VARFARINA SÓDICA, DOSAGEM:5 MG";"COMPRIMIDO";"S";"1037005120025";"Registro de Preços";"ADMINISTRATIVA";;;"COMPRIMIDO";"10.447.355/0001-87";"VIVA FARMACEUTICA SA";"17.159.229/0001-76";"LABORATORIO TEUTO BRASILEIRO S/A";"2600";"0.71";"1846.0"
"2026";"MUNICIPIO DE DOURADOQUARA";"MUNICIPAL";"18.158.261/0001-08";"DOURADOQUARA";"MG";"08/01/2026";"03/03/2026";"459822";"ALBENDAZOL, CONCENTRAÇÃO:400 MG, FORMA FARMACEUTICA:COMPRIMIDO MASTIGÁVEL";"COMPRIMIDO";"S";"1256800520029";"Pregão";"ADMINISTRATIVA";;;"COMPRIMIDO";"73.856.593/0010-57";"PRATI, DONADUZZI & CIA LTDA";"73.856.593/0001-66";"PRATI, DONADUZZI & CIA LTDA";"300";"0.3978";"119.34"
"2026";"MUNICIPIO DE DOURADOQUARA";"MUNICIPAL";"18.158.261/0001-08";"DOURADOQUARA";"MG";"08/01/2026";"03/03/2026";"272365";"SERTRALINA CLORIDRATO, DOSAGEM:50MG";"COMPRIMIDO";"S";"1256802710267";"Pregão";"ADMINISTRATIVA";;;"COMPRIMIDO";"01.417.694/0001-20";"DISTRIMIX DISTRIBUIDORA DE MEDICAMENTOS LTDA";"73.856.593/0001-66";"PRATI, DONADUZZI & CIA LTDA";"15000";"0.1";"1500.0"
"2026";"FUNDO ESTADUAL DE SAUDE DO ESTADO DA BAHIA";"ESTADUAL";"05.816.630/0001-52";"SALVADOR";"BA";"14/01/2026";"28/01/2026";"432915";"LEUPRORRELINA ACETATO, CONCENTRAÇAO:45 MG, FORMA FARMACEUTICA:PÓ LIÓFILO P/INJETÁVEL, CARACTERÍSTICA ADICIONAL:C/ SISTEMA DE APLICAÇÃO";"SERINGA";"N";"1221400740053";"Pregão";"ADMINISTRATIVA";;;"SERINGA";"08.958.628/0004-59";"ONCOEXO DISTRIBUIDORA DE MEDICAMENTOS LTDA";"55.980.684/0001-27";"ADIUM S.A.";"4100";"1316.7";"5398470.0"
"2026";"FUNDO ESTADUAL DE SAUDE DO ESTADO DA BAHIA";"ESTADUAL";"05.816.630/0001-52";"SALVADOR";"BA";"14/01/2026";"28/01/2026";"279269";"VARFARINA SÓDICA, DOSAGEM:5 MG";"COMPRIMIDO";"N";"1039001470281";"Pregão";"ADMINISTRATIVA";;;"COMPRIMIDO";"45.107.793/0001-80";"PHOENIX DISTRIBUIDORA E IMPORTADORA DE PRODUTOS FARMACEUTICOS E CORRELATOS LTDA";"33.349.473/0001-58";"FARMOQUIMICA S A";"31000";"0.14";"4340.0"
"2026";"SECRETARIA DE ESTADO DA SAUDE";"ESTADUAL";"76.416.866/0001-40";"CURITIBA";"PR";"14/01/2026";"23/02/2026";"332985";"LEVOFLOXACINO, DOSAGEM:5 MG/ML, FORMA FARMACÊUTICA:SOLUÇÃO INJETÁVEL";"BOLSA";"N";"1029803030138";"Pregão";"ADMINISTRATIVA";"100.0";"ML";"BOLSA 100.00 ML";"01.571.702/0001-98";"HALEX ISTAR INDUSTRIA FARMACEUTICA SA";"44.734.671/0001-51";"CRISTALIA PRODUTOS QUIMICOS FARMACEUTICOS LTDA";"17018";"5.99";"101937.82"
"2026";"FUNDO ESTADUAL DE SAUDE DO ESTADO DA BAHIA";"ESTADUAL";"05.816.630/0001-52";"SALVADOR";"BA";"14/01/2026";"28/01/2026";"376767";"IVERMECTINA, CONCENTRAÇÃO:6 MG";"COMPRIMIDO";"N";"1023505770045";"Pregão";"ADMINISTRATIVA";;;"COMPRIMIDO";"96.827.563/0001-27";"MEDISIL MEDICAMENTOS LTDA";"57.507.378/0003-65";"EMS S/A";"58000";"0.24";"13920.0"
"2026";"FUNDO ESTADUAL DE SAUDE DO ESTADO DA BAHIA";"ESTADUAL";"05.816.630/0001-52";"SALVADOR";"BA";"14/01/2026";"28/01/2026";"270120";"CLONAZEPAM, DOSAGEM:2,5 MG/ML, APRESENTAÇÃO:SOLUÇÃO ORAL- GOTAS";"FRASCO";"S";"1542303300046";"Pregão";"ADMINISTRATIVA";"20.0";"ML";"FRASCO 20.00 ML";"36.191.620/0001-00";"MS HOSPITALAR LTDA";"03.485.572/0001-04";"GEOLAB INDUSTRIA FARMACEUTICA S/A";"5000";"2.16";"10800.0"
"2026";"FUNDO MUNICIPAL DE SAUDE";"MUNICIPAL";"11.718.406/0001-20";"ARACAJU";"SE";"14/01/2026";"13/03/2026";"403874";"BROCA ALTA ROTAÇÃO, MATERIAL:CARBIDE, FORMATO:CÔNICA LONGA, CARACTERÍSTICA ADICIONAL:TOPO ARREDONDADO, TIPO HASTE:HASTE REGULAR, TIPO CORTE:ZEKRYA, REFERÊNCIA:REF. 151";"UNIDADE";;;"Pregão";"ADMINISTRATIVA";;;"UNIDADE";"28.820.255/0001-10";"SUPREMA DENTAL IMPORTACAO, EXPORTACAO E COMERCIO DE PRODUTOS ODONTOLOGICOS LTDA";"28.857.335/0001-40";"MAXIMA DENTAL IMPORTACAO, EXPORTACAO E COMERCIO DE PRODUTOS ODONTOLOGICOS LTDA";"320";"10.0";"3200.0"
"2026";"SECRETARIA DE ESTADO DA SAUDE";"ESTADUAL";"76.416.866/0001-40";"CURITIBA";"PR";"14/01/2026";"23/02/2026";"269468";"ROPIVACAÍNA CLORIDRATO, DOSAGEM:1%, APRESENTAÇÃO:SOLUÇÃO INJETÁVEL";"AMPOLA";"S";"1006302560038";"Pregão";"ADMINISTRATIVA";"20.0";"ML";"AMPOLA 20.00 ML";"00.656.468/0001-39";"SOMA/PR COMERCIO DE PRODUTOS HOSPITALARES LTDA";"33.258.401/0001-03";"INSTITUTO BIOCHIMICO INDUSTRIA FARMACEUTICA LTDA";"24405";"9.99";"243805.95"
"2026";"SECRETARIA DE ESTADO DE SAUDE - SES";"ESTADUAL";"42.498.717/0001-55";"RIO DE JANEIRO";"RJ";"14/01/2026";"13/03/2026";"448289";"PONATINIBE, CONCENTRAÇÃO:15 MG";"COMPRIMIDO";"N";"1390000010014";"Pregão";"ADMINISTRATIVA";;;"COMPRIMIDO";"04.307.650/0026-93";"ONCO PROD DISTRIBUIDORA DE PRODUTOS HOSPITALARES E ONCOLOGICOS LTDA.";"21.896.000/0001-91";"PINT PHARMA PRODUTOS MEDICO-HOSPITALARES E FARMACEUTICOS LTDA";"11250";"320.99";"3611137.5"
"2026";"FUNDO MUNICIPAL DE SAUDE";"MUNICIPAL";"11.718.406/0001-20";"ARACAJU";"SE";"14/01/2026";"09/03/2026";"435976";"SONDA TRATO URINÁRIO, MODELO:URETRAL, MATERIAL:POLIURETANO, CALIBRE:12 FRENCH, CONECTOR:CONECTOR PADRÃO, COMPRIMENTO:CERCA 40 CM, TIPO PONTA:PONTA DISTAL CILÍNDRICA FECHADA, COMPONENTES:C/ ORIFÍCIOS LATERAIS, ADICIONAIS:LUBRIFICADA, ESTERILIDADE:ESTÉRIL, DESCARTÁVEL, EMBALAGEM:EMBALAGEM INDIVIDUAL";"UNIDADE";;;"Pregão";"JUDICIAL";;;"UNIDADE";"26.605.573/0001-32";"CENUTRI COMERCIO E SERVICOS LTDA";"02.794.555/0003-40";"COLOPLAST DO BRASIL LTDA";"4000";"14.0";"56000.0"
"2026";"FUNDO MUNICIPAL DE SAUDE";"MUNICIPAL";"11.718.406/0001-20";"ARACAJU";"SE";"14/01/2026";"13/03/2026";"403381";"BROCA ALTA ROTAÇÃO, MATERIAL:CARBIDE, FORMATO:ESFÉRICA, TIPO HASTE:HASTE LONGA, TIPO CORTE:CIRÚRGICA, NUMERAÇÃO AMERICANA 1:REF. 4";"UNIDADE";;;"Pregão";"ADMINISTRATIVA";;;"UNIDADE";"34.236.576/0001-74";"SUPREMA DISTRIBUIDORA DE MEDICAMENTOS E MATERIAL MEDICO HOSPITALAR LTDA";"84.683.556/0001-10";"EH BRASIL INDUSTRIA E COMERCIO LTDA.";"350";"10.79";"3776.5"
"2026";"FUNDO MUNICIPAL DE SAUDE";"MUNICIPAL";"11.718.406/0001-20";"ARACAJU";"SE";"14/01/2026";"09/03/2026";"440122";"SONDA TRATO DIGESTIVO, APLICAÇÃO:P/ GASTROSTOMIA, MODELO:NÍVEL DE PELE, MATERIAL:SILICONE, CALIBRE:20 FRENCH, COMPRIMENTO:CERCA 3 CM, CONECTOR:CONECTOR PADRÃO EM Y, CLAMP E TAMPA, COMPONENTES:SISTEMA PARA FIXAÇÃO, OUTROS COMPONENTES:DISTAL - INTRA GÁSTRICA E PERIOSTOMAL, ESTERILIDADE:ESTÉRIL, DESCARTÁVEL, EMBALAGEM:EMBALAGEM INDIVIDUAL";"UNIDADE";;;"Pregão";"JUDICIAL";;;"UNIDADE";"06.886.136/0001-27";"MEDCOM COMERCIO REPRESENTACOES E SERVICOS LTDA";"18.747.319/0001-40";"TOTAL MEDICAL BRASIL INDUSTRIA E COMERCIO DE PRODUTOS MEDICO-HOSPITALARES LTDA";"3";"800.0";"2400.0"
"2026";"FUNDO MUNICIPAL DE SAUDE";"MUNICIPAL";"11.718.406/0001-20";"ARACAJU";"SE";"14/01/2026";"13/03/2026";"438080";"AFASTADOR ODONTOLÓGICO, MATERIAL:SILICONE, TIPO:ABRIDOR DE BOCA, ESTERILIDADE:AUTOCLAVÁVEL, FORMATO:BLOCO, TAMANHO:ADULTO E INFANTIL, APRESENTAÇÃO:CONJUNTO";"UNIDADE";;;"Pregão";"ADMINISTRATIVA";;;"UNIDADE";"28.820.255/0001-10";"SUPREMA DENTAL IMPORTACAO, EXPORTACAO E COMERCIO DE PRODUTOS ODONTOLOGICOS LTDA";"33.325.917/0001-15";"LONDON QUALITY ORAL HEALTH INDUSTRIA E COMERCIO DE PRODUTOS PARA SAUDE LTDA";"100";"5.9";"590.0"
"2026";"FUNDO MUNICIPAL DE SAUDE";"MUNICIPAL";"11.718.406/0001-20";"ARACAJU";"SE";"14/01/2026";"09/03/2026";"440121";"SONDA TRATO DIGESTIVO, APLICAÇÃO:P/ GASTROSTOMIA, MODELO:NÍVEL DE PELE, MATERIAL:SILICONE, CALIBRE:20 FRENCH, COMPRIMENTO:CERCA 2 CM, CONECTOR:CONECTOR PADRÃO EM Y, CLAMP E TAMPA, COMPONENTES:SISTEMA PARA FIXAÇÃO, OUTROS COMPONENTES:DISTAL - INTRA GÁSTRICA E PERIOSTOMAL, ESTERILIDADE:ESTÉRIL, DESCARTÁVEL, EMBALAGEM:EMBALAGEM INDIVIDUAL";"UNIDADE";;;"Pregão";"JUDICIAL";;;"UNIDADE";"31.282.018/0001-57";"BRASIL MED IMPORTACAO E EXPORTACAO LTDA";"17.634.786/0001-00";"DR IMPORTACAO, EXPORTACAO E DISTRIBUICAO LTDA";"3";"750.0";"2250.0"
"2026";"FUNDO MUNICIPAL DE SAUDE";"MUNICIPAL";"11.718.406/0001-20";"ARACAJU";"SE";"14/01/2026";"13/03/2026";"337304";"ARCO ODONTOLÓGICO, MATERIAL:NÁILON, TIPO:OSTBY, TIPO USO:INFANTIL, APLICAÇÃO:ISOLAMENTO DO CAMPO OPERATÓRIO";"UNIDADE";;;"Pregão";"ADMINISTRATIVA";;;"UNIDADE";"26.395.502/0001-52";"DENTAL UNIVERSO EIRELI";"05.823.205/0001-90";"MAQUIRA INDUSTRIA DE PRODUTOS ODONTOLOGICOS S.A.";"50";"8.46";"423.0"
"2026";"FUNDO MUNICIPAL DE SAUDE";"MUNICIPAL";"11.718.406/0001-20";"ARACAJU";"SE";"14/01/2026";"09/03/2026";"440125";"SONDA TRATO DIGESTIVO, APLICAÇÃO:P/ GASTROSTOMIA, MODELO:NÍVEL DE PELE, MATERIAL:SILICONE, CALIBRE:24 FRENCH, COMPRIMENTO:CERCA 3,5 CM, CONECTOR:CONECTOR PADRÃO EM Y, CLAMP E TAMPA, COMPONENTES:SISTEMA PARA FIXAÇÃO, OUTROS COMPONENTES:DISTAL - INTRA GÁSTRICA E PERIOSTOMAL, ESTERILIDADE:ESTÉRIL, DESCARTÁVEL, EMBALAGEM:EMBALAGEM INDIVIDUAL";"UNIDADE";;;"Pregão";"JUDICIAL";;;"UNIDADE";"06.886.136/0001-27";"MEDCOM COMERCIO REPRESENTACOES E SERVICOS LTDA";"18.747.319/0001-40";"TOTAL MEDICAL BRASIL INDUSTRIA E COMERCIO DE PRODUTOS MEDICO-HOSPITALARES LTDA";"3";"900.0";"2700.0"
"2026";"FUNDO MUNICIPAL DE SAUDE";"MUNICIPAL";"11.718.406/0001-20";"ARACAJU";"SE";"14/01/2026";"13/03/2026";"440155";"BANDEJA, MATERIAL:AÇO INOXIDÁVEL, TIPO:LISA, DIMENSÕES:CERCA DE 20 X 15 X 1 CM, ESTERILIDADE:ESTERILIZÁVEL";"UNIDADE";;;"Pregão";"ADMINISTRATIVA";;;"UNIDADE";"46.884.097/0001-43";"GOLDEN PRODUTOS ODONTOLOGICOS LTDA";"40.649.293/0001-57";"ANA JULIA MARTINS FALEIROS DE ANDRADE LTDA";"400";"33.0";"13200.0"
"2026";"FUNDO MUNICIPAL DE SAUDE";"MUNICIPAL";"11.718.406/0001-20";"ARACAJU";"SE";"14/01/2026";"09/03/2026";"440120";"SONDA TRATO DIGESTIVO, APLICAÇÃO:P/ GASTROSTOMIA, MODELO:NÍVEL DE PELE, MATERIAL:SILICONE, CALIBRE:20 FRENCH, COMPRIMENTO:CERCA 1,5 CM, CONECTOR:CONECTOR PADRÃO EM Y, CLAMP E TAMPA, COMPONENTES:SISTEMA PARA FIXAÇÃO, OUTROS COMPONENTES:DISTAL - INTRA GÁSTRICA E PERIOSTOMAL, ESTERILIDADE:ESTÉRIL, DESCARTÁVEL, EMBALAGEM:EMBALAGEM INDIVIDUAL";"UNIDADE";;;"Pregão";"JUDICIAL";;;"UNIDADE";"06.886.136/0001-27";"MEDCOM COMERCIO REPRESENTACOES E SERVICOS LTDA";"18.747.319/0001-40";"TOTAL MEDICAL BRASIL INDUSTRIA E COMERCIO DE PRODUTOS MEDICO-HOSPITALARES LTDA";"3";"779.0";"2337.0"
"2026";"FUNDO MUNICIPAL DE SAUDE";"MUNICIPAL";"11.718.406/0001-20";"ARACAJU";"SE";"14/01/2026";"13/03/2026";"272913";"BENZOCAÍNA, CONCENTRAÇÃO:20%, USO:GEL TÓPICO";"POTE";"N";"1017700270027";"Pregão";"ADMINISTRATIVA";"12.0";"G";"POTE 12.00 G";"26.395.502/0001-52";"DENTAL UNIVERSO EIRELI";"33.112.665/0001-46";"DFL INDUSTRIA E COMERCIO S/A";"1000";"8.37";"8370.0"
"2026";"FUNDO MUNICIPAL DE SAUDE";"MUNICIPAL";"11.718.406/0001-20";"ARACAJU";"SE";"14/01/2026";"09/03/2026";"440112";"SONDA TRATO DIGESTIVO, APLICAÇÃO:P/ GASTROSTOMIA, MODELO:NÍVEL DE PELE, MATERIAL:SILICONE, CALIBRE:16 FRENCH, COMPRIMENTO:CERCA 2 CM, CONECTOR:CONECTOR PADRÃO EM Y, CLAMP E TAMPA, COMPONENTES:SISTEMA PARA FIXAÇÃO, OUTROS COMPONENTES:DISTAL - INTRA GÁSTRICA E PERIOSTOMAL, ESTERILIDADE:ESTÉRIL, DESCARTÁVEL, EMBALAGEM:EMBALAGEM INDIVIDUAL";"UNIDADE";;;"Pregão";"JUDICIAL";;;"UNIDADE";"31.282.018/0001-57";"BRASIL MED IMPORTACAO E EXPORTACAO LTDA";"17.634.786/0001-00";"DR IMPORTACAO, EXPORTACAO E DISTRIBUICAO LTDA";"5";"700.0";"3500.0"
"2026";"FUNDO MUNICIPAL DE SAUDE";"MUNICIPAL";"11.718.406/0001-20";"ARACAJU";"SE";"14/01/2026";"13/03/2026";"338081";"ARCO ODONTOLÓGICO, MATERIAL:NÁILON, TIPO:OSTBY, FORMA:OCTOGONAL, DIÂMETRO:10 CM, CARACTERÍSTICAS ADICIONAIS:ISOLAMENTO DENTAL ADULTO RÍGIDO E ESTERILIZÁVEL";"UNIDADE";;;"Pregão";"ADMINISTRATIVA";;;"UNIDADE";"28.820.255/0001-10";"SUPREMA DENTAL IMPORTACAO, EXPORTACAO E COMERCIO DE PRODUTOS ODONTOLOGICOS LTDA";"74.017.708/0002-72";"INDUSBELLO IND. E COM. DE PRODUTOS MEDICOS E ODONTOLOGICOS LTDA.";"80";"7.06";"564.8"
"2026";"FUNDO MUNICIPAL DE SAUDE";"MUNICIPAL";"11.718.406/0001-20";"ARACAJU";"SE";"14/01/2026";"13/03/2026";"403383";"BROCA ALTA ROTAÇÃO, MATERIAL:CARBIDE, FORMATO:ESFÉRICA, TIPO HASTE:HASTE LONGA, TIPO CORTE:CIRÚRGICA, NUMERAÇÃO AMERICANA 1:REF. 8";"UNIDADE";;;"Pregão";"ADMINISTRATIVA";;;"UNIDADE";"28.820.255/0001-10";"SUPREMA DENTAL IMPORTACAO, EXPORTACAO E COMERCIO DE PRODUTOS ODONTOLOGICOS LTDA";"84.683.556/0001-10";"EH BRASIL INDUSTRIA E COMERCIO LTDA.";"350";"10.14";"3549.0"
"2026";"FUNDO MUNICIPAL DE SAUDE";"MUNICIPAL";"11.718.406/0001-20";"ARACAJU";"SE";"14/01/2026";"13/03/2026";"429358";"APLICADOR ODONTOLÓGICO, APLICAÇÃO:P/ CIMENTO HIDRÓXIDO DE CÁLCIO, MATERIAL:AÇO INOXIDÁVEL, CARACTERÍSTICAS ADICIONAIS:CABO LONGO, DUPLO, TIPO PONTA:PONTA RETA";"UNIDADE";;;"Pregão";"ADMINISTRATIVA";;;"UNIDADE";"46.884.097/0001-43";"GOLDEN PRODUTOS ODONTOLOGICOS LTDA";"40.649.293/0001-57";"ANA JULIA MARTINS FALEIROS DE ANDRADE LTDA";"200";"8.0";"1600.0"
"2026";"FUNDO MUNICIPAL DE SAUDE";"MUNICIPAL";"11.718.406/0001-20";"ARACAJU";"SE";"14/01/2026";"13/03/2026";"403381";"BROCA ALTA ROTAÇÃO, MATERIAL:CARBIDE, FORMATO:ESFÉRICA, TIPO HASTE:HASTE LONGA, TIPO CORTE:CIRÚRGICA, NUMERAÇÃO AMERICANA 1:REF. 4";"UNIDADE";;;"Pregão";"ADMINISTRATIVA";;;"UNIDADE";"28.820.255/0001-10";"SUPREMA DENTAL IMPORTACAO, EXPORTACAO E COMERCIO DE PRODUTOS ODONTOLOGICOS LTDA";"84.683.556/0001-10";"EH BRASIL INDUSTRIA E COMERCIO LTDA.";"3550";"10.79";"38304.5"
"2026";"FUNDO MUNICIPAL DE SAUDE";"MUNICIPAL";"11.718.406/0001-20";"ARACAJU";"SE";"14/01/2026";"13/03/2026";"413302";"CABO ESPELHO BUCAL, MATERIAL:ALUMÍNIO, FORMATO:REDONDO, TIPO USO:AUTOCLAVÁVEL";"UNIDADE";;;"Pregão";"ADMINISTRATIVA";;;"UNIDADE";"28.820.255/0001-10";"SUPREMA DENTAL IMPORTACAO, EXPORTACAO E COMERCIO DE PRODUTOS ODONTOLOGICOS LTDA";"33.325.917/0001-15";"LONDON QUALITY ORAL HEALTH INDUSTRIA E COMERCIO DE PRODUTOS PARA SAUDE LTDA";"100";"2.95";"295.0"
"2026";"FUNDO MUNICIPAL DE SAUDE";"MUNICIPAL";"11.718.406/0001-20";"ARACAJU";"SE";"14/01/2026";"13/03/2026";"403873";"BROCA ALTA ROTAÇÃO, MATERIAL:CARBIDE, FORMATO:CÔNICA LONGA, CARACTERÍSTICA ADICIONAL:TOPO ARREDONDADO, TIPO HASTE:HASTE LONGA, TIPO CORTE:ZEKRYA, REFERÊNCIA:REF. 151";"UNIDADE";;;"Pregão";"ADMINISTRATIVA";;;"UNIDADE";"28.820.255/0001-10";"SUPREMA DENTAL IMPORTACAO, EXPORTACAO E COMERCIO DE PRODUTOS ODONTOLOGICOS LTDA";"28.857.335/0001-40";"MAXIMA DENTAL IMPORTACAO, EXPORTACAO E COMERCIO DE PRODUTOS ODONTOLOGICOS LTDA";"200";"10.0";"2000.0"
